question_id	answer_id	comment	time_stamp	username
1072	1087	@anongoodnurse, Are you in med school?	2015-06-03 19:55:05Z	Pacerier
1072	1087	@Pacerier - I wish! Who are you and why are you here?. No, I'm long out of med school. :-)	2015-06-03 20:16:19Z	anongoodnurse
1063	1923	Interesting comment you made about sleeping prone because the body craving extension of the low back.  I sit for long periods during the day so that may be why I gravitate to sleeping prone.	2015-08-23 23:47:55Z	
1063	1923	I once had to sleep on my stomach due to an injured tailbone. The pain was cringing for 3 whole weeks and I could not sleep on my back at all and sleeping on my side hurt as well. But sleeping on my stomach was comfortable. Ironically this lead to me waking up on my back, the most painful position for an injured tailbone. Even when the pain significantly decreased, I still slept on my stomach until my tailbone was fully healed and then I started sleeping on my side again.	2017-05-21 01:28:08Z	Caters
1063	14500	Welcome to Health.SE Matt! Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references, in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-11-29 12:39:41Z	Narusan-in-coma
1060	5259	Also: if for whatever reason you have really lots of fibre in your food, you will need extra fluids that go with them into your system. Otherwise those, especially the insoluble, might lead to constipation and "a hard time".	2017-09-12 07:12:04Z	LangLangC
1058	1085	Hi and welcome. I took the liberty of editing your post to meet SE standards and to attempt to explain metabolic lactic acidosis in a way most of our users will understand. If you are unhappy with any of it, or find errors, please feel free to edit or roll back. Thanks.	2015-05-29 04:35:14Z	anongoodnurse
1058	1085	Hi I think your answer is missing a few things: 1) you state nausea is induced by a receptor in the brain sensitive to pH, so why is this nausea not more common in athletes? Do only people with a particularly weak circulation system build up a low enough pH to trigger the receptor? Or are some people just more sensitive to low pH? 2) You made a typo, compensatory respiratory alkalosis increases pH.  3) Lactacte is not an acid, it is a conjugate base. I believe the proper explanation for pH is decrease is due to release of H+ from excessive hydrolysis in the glycolysis reaction.	2015-05-29 08:41:19Z	
1058	1085	4) You don't mention how a full stomach or other factors may contribute to this phenomenon.	2015-05-29 08:41:28Z	
1058	1085	@jiggunjer - typo corrected, thanks. Should it be more common in athletes? The reference you chose specifically stated it wasn't. The H+ is explained. Maybe you can explain why you think it's caused by something other than lactic acid production? Clearly you know about this topic. I'd be interested in hearing it (in chat?) Finally, it is your claim that a full stomach causes the nausea, not Wiki's or your reference article.	2015-05-29 14:37:59Z	anongoodnurse
1058	1085	@anongoodnurse I will add more info to the question later regarding variables of interest (points 1 & 4). As for the exact mechanism of acidosis, it is not crucial to this question/answer but I will try to access the chat to expand on what I know about it. The lactate explanation seems to be a common mistake, even in some academic settings.	2015-05-30 10:02:25Z	
1042	1057	From an anonymous suggested edit: "The article on that in Nature,  is shown to exhibit signs of p-hacking and should not be taken as absolute proof."	2018-01-15 12:49:53Z	LangLangC
1037	1062	I just want to point out I approve of this answer as well (+1), and really struggled with what the appropriate "depth" in science to include. For example is going into catecholamine too much?  In the end I decided yes, and for a lean answer I think this is spot on (couldn't help the pun, I will punish myself accordingly).	2015-06-01 04:57:37Z	Atl LED
1030	1141	Informative, thank you. So it sounds like you're saying the chain of events is possible, only extremely uncommon?	2015-06-03 21:11:01Z	
1030	1141	Would you have any idea on what percent of pregnancies would end in such a way? Percent twins times percent in the same sack times percent with the head and limb arrangement? (And I assume all limb+head arrangements would end with the baby with the limb born second?) Thanks.	2015-06-03 21:32:10Z	
1030	1141	Yes, baby with the extended hand would be born second. No, no idea on how often this would happen - too many factors (ruptured membranes vs one ruptured/one not, "roomy pelvis", etc. etc. Clearly, it happens, or there wouldn't be literature about it; clearly it's not common, or doctors wouldn't be surprised and caught off guard when it does (which they do). This is a case where midwives would be less taken aback than doctors, I think.	2015-06-03 22:26:30Z	anongoodnurse
1030	1141	Can you clarify the part about "if the story is told without pauses"? I don't quite understand the details of what you were getting at there. Thanks.	2015-07-08 20:40:30Z	
1030	1141	@AL- It sounds like the whole thing took only a couple of minutes. I'm saying that births don't happen in a couple of minutes - they usually take much longer. Just being overly careful, that's all. :)	2015-07-08 22:24:29Z	anongoodnurse
1022	1025	Your link is now dead.	2015-10-24 04:16:29Z	Carey Gregory
1022	1025	Please write those important lines from your source here as it is gone. That is the problem of linked answers:(	2015-10-25 02:57:24Z	
1022	1025	I don't think information about "Gupta Longati" is reliable. Only 200 Google results about him, wiki doesn't say anything about him nowhere. I'm sure at least some Encyclopedia should have such information.	2015-10-28 10:16:01Z	kenorb
1022	1025	@kenorb Maybe it didn't in 2015 when you commented, but Wikipedia does credit him now. en.wikipedia.org/wiki/Timeline_of_brain_cancer	2017-01-24 05:06:00Z	Carey Gregory
1022	1025	The only source on Wikipedia is the link to another Q&A page with no author who wrote it and external page-not-found page with no cached page, so it's pretty bad source.	2017-01-24 11:58:04Z	kenorb
1022	3499	Please note that this site (unlike many on SE) requires sources which support answers . Please see the site tour and the help sections for more information about Health.SE.	2015-10-23 21:29:27Z	JohnP
1022	3499	@JohnP: (unlike many on SE): what do you want to mean by that? Every site does require source-authenticity & specifications that support answer or any query. Just write any answer on History SE; you would be immediately approached by a mod to cite any source for the claim; same is in the case of Skeptics SE. So, those words do not fit at all:/	2015-10-25 03:01:04Z	
1022	3499	@user36790 ELL and ELU are more flexible on using references, for example (it depends on the sort of question being asked), world building, puzzles and academia SE rarely have references at all... But it is discussed on meta why references are so important when answering questions about health.	2015-10-26 02:18:19Z	Lucky
1022	3499	Many SE sites don't require citations. In fact, stackoverflow, the original SE site, doesn't. Bicycles, cooking, superuser, home improvement, woodworking, aviation, pets, and a host of others also don't.	2015-10-28 18:21:24Z	Carey Gregory
1020	1026	If you include arginine vasopressin in your answer, I think that very nicely sums up the "why don't I wake up to urinate" part, but not the "why do I urinate soon again after I get up" part. :)	2015-05-20 17:18:00Z	anongoodnurse
1020	1026	That's very interesting - thanks for the answer, and I appreciate the citations!	2015-05-20 18:25:31Z	
1020	1026	@anongoodnurse Well that's one of the hormone systems included in the link in the second bullet point in this table, so if anyone wants to expand on that, there's enough resources, I'd say...	2015-05-20 21:22:11Z	cirko
1017	1018	Welcome to Health SE! This post has the makings of a very good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good, reliable sources, check out this post. If you want to learn more about our site's stance on answers without references, check out this meta post. Thanks :)	2015-05-23 17:34:34Z	michaelpri
1017	1018	Done, and will do next times :)	2015-05-24 06:04:08Z	Vae_ newbis
1014	1015	a very thoughtful answer. Thank you so much. Just for clarification, I ask this question because I want to, like you said, learn some knowledge. I have eczema, so maybe learning steroid is enough; but if someday I got a stomach disease (or some popular disease), and in the drug description it says the drug belongs to another class, I will have some good knowledge ready in my memory.	2015-05-19 17:05:09Z	
1014	1015	Wow, I read the question and (while it’s a good one) I wasn’t sure it could be answered in a meaningful way. You proved me wrong. This is really insightful. (I’m not sure about SSRIs for migraines, though. Occasionally venlafaxine (technically an SNRI) is used for prophylaxis, but for treatment did you mean the serotonin agonists, triptans?)	2015-05-20 03:28:30Z	Susan
1014	1015	@Susan it seems that I unwittingly provided a case for my own point. My relevant area of expertise here is information architecture, and I easily wrote an answer which you suggest would have been hard for a physician to formulate, but at the same time I mixed up my categories when it came to giving a real medical example. Thank you for catching that, I updated the answer to use serotonin agonists for the example.	2015-05-20 19:26:09Z	rumtscho
1014	1407	Thanks, I really like your last two paragraphs. In my high school I used to study natural sciences very well, which include biology and chemistry. Will this help? A lot or a little bit?	2015-06-28 15:02:35Z	
1014	1407	@Ooker it would help a bit - not just the information you have, but also the way of thinking required for natural sciences. But still, trying to master all drug classes is huge - to understand how a medicine works, you need to understand how healthy body works (physiology) and how the illness works (patophysiology). The classes you could learn about - the ones you already use. I'll edit my answer with an example of pharmacology classification designed for learning (the link is too long for a comment)	2015-06-28 15:20:55Z	Lucky
1002	4215	@Garan You're welcome! Hopefully, I can find more information on non-active commuting.	2015-12-31 19:18:57Z	HDE 226868
994	10338	You make several assertions of facts in this answer. Some supporting sources would be expected.	2016-12-02 16:27:33Z	Carey Gregory
988	14679	Note that I neither agree or disagree with what you wrote so far: This is currently quite on the short side and while I appreciate you using references, they might be improved upon in terms of quality or reliability. Inspiration for reliable sources might be found in this meta-post	2017-12-13 18:32:28Z	LangLangC
989	990	"The main principle behind this is that as you sweat, the sweat brings dirt and oils from the surface of your skin into your pores for them to get clogged." Thank you very much for this info especially! I have some questions regarding this, where can I ask them? I.e. I sweat excessively and that is most probably why my forehead is oily. What can I do to make it non oily?	2015-05-15 23:14:57Z	
989	990	Well I initially answered this when it was in the fitness seciton. To give you a complete breakdown of how to reduce the oiliness of your face, is beyond my expertise. Check the sources I gave in the answer, and if it doesn't help, try asking another question in this section (health) specifically about oily skin and I am sure someone will help!	2015-05-17 00:05:55Z	Steven
981	1011	The MBR decreases so technically it is easier to gain weight, rather than harder to lose weight. Most adults do not reduce their caloric intake as they get older.	2015-06-17 14:31:29Z	jiggunjer
981	1011	well, as somebody pretty clever said - all's relative :)	2015-06-17 18:43:51Z	cirko
977	978	Thanks for the elaborate explanation. I think I need to look up some terminology in order to understand half of what you said :-) ... But in laymen's terms I understand that the veins somehow know when to go wider and in order to regulate the pressure.. :-)	2015-05-15 13:41:29Z	
977	978	The regulation is mostly in the arteries rather than veins, but yes, that's the idea. They open up to let more blood in when needed and clamp down to restrict blood when needed. Let me know if there is any terminology in particular that I can make more clear. :-)	2015-05-15 13:47:33Z	Susan
965	12521	Welcome to Health.SE. Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-06-05 07:56:08Z	Narusan-in-coma
987	5197	I found peanuts in the shell helped a lot. Cracking the shells kept my hands busy, and eating them, my mouth. I don't think I could've done it without peanuts. Oh...and DO NOT reward your quitting my treating yourself to a cigarette; it becomes a reward for the very thing you're trying to quit, thus reinforcing the habit.	2016-03-22 05:31:32Z	BillDOe
987	5197	@BillOer Good tips. I tried to hit the highlights, because the tips could fill a book.	2016-03-22 05:34:51Z	Pobrecita
956	971	Hi, your answer covered all the aspects which I wanted to know. Really appreciate that. still I can the down-votes, even after editing the question. I think now this question seems fine and not ambiguous. If so and if you don't mind, can you please help me to remove these down-votes? Thank you.	2015-05-15 05:43:01Z	
956	971	I am not sure what you mean by reliable sign. Cessation of the menstrual period does not mean you are pregnant.	2015-05-15 16:11:03Z	StrongBad
956	971	@StrongBad - The question assumed conception has already taken place. In that case, it is a reliable sign. But I will edit that in.	2015-05-15 16:31:03Z	anongoodnurse
956	971	@KushanRandima - I can't remove down votes. Only the people who gave them can remove them.	2015-05-15 16:45:37Z	anongoodnurse
956	971	There is another indirect early sign of pregnancy which can be appeared before cessation of period - basal temperature changes. The thing is – your blood circulation changes in order to consider the new life in you. Your basal temperature may raise and you may feel hotter than before. Most probably you won’t notice if you have things to do. 10 first signs of pregnancy	2016-04-13 08:14:45Z	Seo Bro
954	958	At what age does this trend stop? Going by the common assumption that the brain concludes developing at age 25, basically every human born in the past few hundred years has had brain damage due to alcohol consumption.	2015-08-22 04:05:14Z	TheEnvironmentalist
948	959	I have to wonder why anyone would even bring a medium cuff to a bodybuilding competition.	2015-07-06 23:11:28Z	Carey Gregory
948	959	@CareyGregory - Perhaps for the study? :p But yes, unless it's bantamweight or similar, that would seem to be counter intuitive.	2015-07-07 00:07:36Z	JohnP
932	935	Good answer. Maybe it is worth mentioning explicitly that, even when a partial memory loss of past events happens (the third point), there is no way for the doctor administer the therapy to control which events are forgotten, by age or by anything else.	2015-05-12 18:39:07Z	rumtscho
946	950	Hello and welcome. You seem to have some valuable information to contribute, but, your post needs references to reliable sources in order to be considered a good answer on this site. (Please flag for removal of post notice if you’re willing to edit accordingly.)	2015-05-12 21:20:17Z	JohnP
946	950	Despite 2 downvotes, a "HogHeaven" antifatigue mat has solved the problem. 6 months and going good! It's a good answer, upvote it!	2016-03-25 17:14:02Z	
946	950	@Pi No, it's a poor answer that happened to contain (common) advice that worked for you.	2016-03-25 22:31:58Z	Carey Gregory
946	950	My references would be most of the first results in a Google search "how to prevent cramps." Common is an understatement.	2016-06-16 23:03:08Z	Adamawesome4
929	969	I haven't looked at those studies carefully but I wonder: Did those studies find that electric tooth-brushing is better only because manual tooth-brushers don't do it carefully, thoroughly, and long enough? If for example two guys both brush their teeth carefully and thoroughly for 180 seconds morning and night, but one uses electric and another manual, will the electric guy still have better teeth?	2015-05-16 14:16:05Z	Kenny LJ
929	969	@KennyLJ One of the problems with experiments like these is that there are many variables people don't consider, such as effort put into brushing. The main point is that it is easier to get a fuller clean when using an electric toothbrush as opposed to a manual toothbrush. Hope that clears things up :)	2015-05-16 18:26:10Z	michaelpri
929	969	What's the differences between low-price electric toothbrushes and the higher price ones?	2017-07-08 05:20:52Z	Ooker
925	928	good answer! I just missed - also from personal experience ;) - the point of potential arthrosis of the jawbone joints due to uncorrected misalignment, appearing only in later stages of life.	2015-05-27 21:12:53Z	cirko
922	923	Note to other users who will read that: I know that this is not written in the impersonal tone we expect from StackOverflow answers. I feel that this is a case where the OP needs to feel emotional support instead of a simple treatise. If you feel it must be deleted, please give the OP the chance to read it in this form first. Alternatively, I can edit it into a more impersonal style later.	2015-05-10 11:11:33Z	rumtscho
922	923	I sincerely hope no one changes this. It is a powerful insight into depression from someone who has been there, which is so valuable. I will edit the question. Thanks for this.	2015-05-10 11:30:56Z	anongoodnurse
922	923	Wow, I know that this doesn't fit how we usually should answer here, but I really like this answer. Thank you for this wonderful contribution :) p.s. I hope you don't mind that I edited in links to the books you mentioned.	2015-05-10 15:11:49Z	michaelpri
922	923	@michaelpri and anongoodnurse, thank you for the support. Of course, I don't mind the links, they are an obvious improvement. I'll think if I can either add more info specific to memory, or write the usual "dry" answer separately.	2015-05-11 09:43:06Z	rumtscho
922	923	@FranckDernoncourt that's a great question, but answering it in a comment is practically impossible. Why don't you post it as a separate question over on CognitiveScience.Stackexchange? They are also a beta and love new interesting questions. Also, they can explain it better than I can. But the shortest answer is: we have no idea how memory works. And it goes downhill from there.	2015-05-11 09:45:10Z	rumtscho
920	927	Hello, welcome to Health.SE. This seems like it could be a very good answer, but it lacks explanation. Could you please go into more detail? Also, your reference doesn't seem to be extremely reliable as it is a wiki. Could you possibly try to find better, more reliable sources. See here and here for more on that. Thanks :)	2015-05-11 02:32:55Z	michaelpri
920	927	Edited to replace wiki link with a more reliable source for the study.	2015-11-03 01:29:19Z	Carey Gregory
919	1304	Just because vit D is produced in the skin, it does not mean that the production is regulated in the skin. It might be regulated in the brain, where lots of similar regulations happen, and the brain senses the amount of available sunlight in a nucleus located right above the eye nerve, which measures the light streaming in through the eyes (independently of vision). So there is a possible mechanism by which the amount of vit D produced is changed dependent on the amount of light which reaches the eyes. I don't know if this exists or not, but dismissing it as "won't exist" is premature.	2015-06-20 07:50:18Z	rumtscho
919	1304	@rumtscho Edited.	2015-06-20 16:11:10Z	Carey Gregory
919	1304	"Is it possible these indigenous peoples have unique genetic differences that altered their basic mammalian vitamin D physiology and somehow caused their eyes to be involved? Well, anything's possible..."  I can't help but think that Mulder and Scully will need to investigate that possibility. ;-)	2015-06-20 19:51:41Z	
919	1304	Vitamin D production used to be measured in skin removed by circumcision.  Does that help if you want to increase levels?	2017-10-26 05:06:24Z	Graham Chiu
918	942	I suspect there is more to the warning of "don't inhale" than legal overcautiousness. If it is a spray, there are probably other unsavory things added to it to keep the pressure system working, just like cans of compressed "air" have gases added to it and should not be huffed.	2015-05-12 16:37:43Z	rumtscho
918	942	@rumtscho: the propellants are normally low molecular weight alkanes, and these are entirely harmless.	2015-05-12 16:45:05Z	John Rennie
918	942	@DaveL: I need to be a bit careful because I was at one time employed by the company that makes Axe. I'm no longer employed by them, but I feel uneasy talking about stuff that is potentially confidential - like the formulation of Axe. What sources would you like me to cite? Toxicity data on ethanol is just a Google away, though I suspect finding publically available deodorant formulations would be harder.	2015-05-13 10:30:24Z	John Rennie
918	942	@DaveL: to my surprise i managed to find a safety data sheet for Axe online	2015-05-13 11:36:07Z	John Rennie
924	943	Were the findings ever publicized? Are you able to post a link to the abstract?	2017-08-11 16:45:34Z	GibralterTop
924	943	@GibralterTop: I'm afraid not. This was industrial research and having paid me and many others lots of money to do the research the company involved was naturally unwilling to give the results away :-)	2017-08-11 16:48:01Z	John Rennie
924	943	So put your tooth into a glass container and treat it, it might remineralise	2017-10-09 07:14:32Z	Graham Chiu
924	13665	An interesting read. But isn't the question about what one can do, now?	2017-10-07 10:28:36Z	LangLangC
924	13665	And the answer says no.	2017-10-09 07:15:06Z	Graham Chiu
912	916	I just want to add another recommendation. Even if you're taking your blood pressure at home, don't talk, as it can affect the reading. It's a strict instruction from my cardiologist, and is included in the article cited here by @Rana Prathap, as well as this from the Mayo Clinic.	2015-05-18 18:28:52Z	Sue
912	916	Thanks for the addition @Sue. I did not mention that because the question was specifically asking for the body positions. :)	2015-05-19 04:40:21Z	Rana Prathap
912	916	I apologize. After I wrote that I realized I probably shouldn't have, because, as you said, it wasn't part of your question. I appreciate you not flagging against me! I'd be happy to delete it (and this) if you'd like! :)	2015-05-19 15:40:31Z	Sue
912	916	@Sue That may not be necessary. Your comment would still be helpful for someone.	2015-05-20 08:48:32Z	Rana Prathap
908	910	The downvote was probably because you don't cite many reputable sources. This site encourages using high-quality sources such as original research papers. If you could point to a few studies that suggest fructose can be harmful in massive doses, I'm sure you'll get plenty of upvotes.	2015-05-08 22:03:26Z	Dave Liu
908	910	Your source is a blog site run by someone who profits from "your chance to start enjoying [his] high-quality natural products." Also, the references he cites - which makes it appear that he's using science to back up his claims - are all self-references. For profit medical websites are not trustworthy references. Please either avoid using such sites as references, or clearly indicate that it is such a site.	2015-05-11 01:06:27Z	anongoodnurse
908	910	@anongoodnurse one source of four, which everyone who is a smart as you can come to the same conclusion you did.	2015-05-11 10:16:22Z	James Jenkins
908	910	The OP asked, "Are fructose, glucose, and high fructose corn syrhop all damaging to health if consumed in portions common to processed foods?" Three references didn't address that. The OP is aware there are different sugars and is asking if, at "normal" levels, they are deleterious to health. Answers which are direct answers to the OP are generally regarded more favorably, as are answers with better references to support the main point.	2015-05-11 12:45:12Z	anongoodnurse
908	910	@DaveL Where did you see that original research papers are necessarily high-quality sources?	2015-05-13 20:16:12Z	Franck Dernoncourt
908	909	If you've read something, this site encourages you to cite it and make sure it's a reputable source, not a company-sponsored report or something. Since your answer doesn't cite anything and go into detail, it received downvotes. I hope you can improve this and don't get discouraged, it can be hard to write a good answer, but when you have credible sources and explain thoroughly, answering will feel and be rewarding. Also, those people who downvoted may come back and switch it to an upvote.	2015-05-08 22:11:29Z	Dave Liu
908	909	OK I've added sources	2015-05-10 02:06:03Z	larry909
908	909	A lot of products list some ingrediants like sodium or cholesterol etc, and they give a % daily value on the back of the product ( or the front); this is in the Nutrition Facts part of the label. This % daily value is given for all the listed ingrediants EXCEPT sugar. Why is that?	2015-06-04 07:45:52Z	
908	909	The world health association said recently every one should limit there sugar intake to 5 grams of sugar a day or was it less?	2015-06-24 15:36:20Z	
906	911	"Are there natural foods/berries/fruits/edibles that can be taken regularly that have the net effect of increasing testosterone?"	2015-05-09 04:13:34Z	azam
906	911	@servantofWiser Despite what the supplement industry would have you believe, unless you are an overweight, older female, the commonly available steroid precursors (or the natural foods that claim to boost them) don't really have any effects on testosterone.	2015-05-09 14:28:42Z	JohnP
906	911	So, a straight forward answer according to you is No, there are none which do the expected job. Else are myths. ryt? and moreover, in other words food doesn't have any effect on them ryt?	2015-05-09 14:33:59Z	azam
906	911	@servantofWiser - Yes. I edited my comment, but that is what the entire first paragraph says.	2015-05-09 15:48:21Z	JohnP
906	911	OK. a little advice if u don't mind, please start your answer with simple yes or no, where stupids like me can easily figure out, or in other words "plz make it more useful"	2015-05-09 16:07:39Z	azam
913	13148	Welcome to Health.SE. Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references, in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-07-29 16:37:59Z	Narusan-in-coma
902	1112	That study says sodium chloride is not healthy, is that saying it is unhealthy in any amount? A dangerous claim.	2015-06-01 12:52:42Z	jiggunjer
902	1112	@jiggunjer Taken in context of the average American or UK salt consumption, I think it is safe to say that in the vast majority of cases, consuming additional salt would in fact be unhealthy.	2015-06-02 05:21:57Z	March Ho
902	1112	That is not what point 4 is saying @March Ho. It says sodium chloride is not healthy for humans. It should just say: in this case natural only denotes a different source, not composition, ergo natural is not healthier.	2015-06-02 07:16:57Z	jiggunjer
902	1112	@jiggunjer I removed point 4, seeing that I don't personally agree with it much either (see them calling sodium chloride metallic in the same point).	2015-06-02 07:17:46Z	March Ho
900	1577	Hi Chris! I've read some of your answers and notice that you tend to use long quotes in your answers. I appreciate that quotes answer questions, and it takes some work to find quotes. However, it's not the preferred way to answer questions on Stack Exchange sites. (These kinds of answers are far useful and helpful, but not ideal.) Just fyi. :)	2015-07-16 01:23:12Z	anongoodnurse
894	947	Also helped me to understad diabetes 2 origin. Thanks for your time!	2016-11-01 12:25:01Z	tremendows
893	931	Good answer but your assertion in the final paragraph that fats and fiber must explain the differences is unsupported.	2015-07-20 05:13:30Z	Carey Gregory
892	905	Thanks, JohnP! I still think it might be possible to study more directly, but this is a good start. (Incidentally, I think that article may be just wrong when it claims a “half-life of alcohol.” My understanding is that alcohol follows zero order elimination kinetics. The term ‘half-life’ is meaningless in that case (or, if you prefer, it varies by concentration...which makes it fairly useless).)	2015-05-08 11:21:07Z	
892	905	@Susan - Also appears to increase in efficiency, suggesting that elimination can be "trained". Wonder if that holds true (or has been studied) in other medications?	2015-05-08 14:44:51Z	JohnP
892	905	It is/has/does, particularly with the hepatic cytochromes. Drug-drug interactions are frequently due to induction/inhibition of this enzymes. Alcohol is an inducer of the same enzymes that metabolize it, hence the “training” effect you mention.	2015-05-08 14:53:22Z	
892	905	@Susan - Ah, cheers!	2015-05-08 14:55:01Z	JohnP
891	1593	Because the redness occurs immediately after plucking, I'm tempted to believe it has little to do with infection, but perhaps a lot to do with a mild local inflammatory response? Or can infection appear that quickly? I've not looked into it. Your answer is interesting! I'll be curious to know if it helps the OP. :)	2015-07-18 01:26:08Z	anongoodnurse
891	1593	Thanks @anongoodnurse ! The first part of the response is based on anecdotal knowledge (actually from ladies who wax this area - that prior disinfection reduces the redness, so I hoped it might translate to this procedure) and my own logic. My guess would be that it is a mild local inflammatory response, but that local inflammation is somewhat enhanced in the presence of bacteria. Talc should soothe the irritation after any sort of hair removal - shaving, waxing or tweezing, and since the process of threading is similar to tweezing it should apply to that as well.	2015-07-18 03:36:05Z	Lucky
886	888	I agree that sugar is a very complicated issue.  However, given that sugar-sweetened beverages (such as sodas) are by far the biggest sources of added sugar in the average American’s diet (and are not associated with fats), sugar begins to look pretty bad all by itself!	2015-05-06 23:31:02Z	anongoodnurse
886	12312	Welcome to health SE :-). Since health is an important issue we have a strict policy that all answers should be backed up by reliable references. References are the only way for the community to assess the merit of an answer regardless of the reader's background. You can always edit your answer to add some. For more information please see the help center and Health Meta. Thanks!	2017-05-15 20:18:48Z	Lucky
886	4785	Hi there, and welcome to health.SE. We strongly encourage using references: meta.health.stackexchange.com/questions/1/… They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, meta.health.stackexchange.com/questions/112/…  If you want to learn more about our site's stance on answers without references, check out, meta.health.stackexchange.com/questions/283/…	2016-02-12 07:49:05Z	Dave Liu
884	889	to add, I think malnutrition could be the cause of fat in belly, and having thin hands here	2015-05-07 05:05:24Z	azam
884	889	@servantofWiser, that isn't fat in the belly, it is water.  When there is a lack of protein in the blood because of poor diet, the blood leaks out into abdomen causing it to distend.  A similar thing can happen in liver disease if the liver fails in making adequate proteins, in particular albumin.	2015-05-07 10:38:28Z	Kenshin
882	12772	Appears to be good answer, but can you please add references to what you say? (so that it won't appear as just a personal opinion)	2017-06-28 08:22:20Z	Shadow Wizard
882	12772	Since when is black or green stools a result of detoxification???  Go spread your bullshit somewhere else please... or preferably keep them to yourself.	2017-07-02 00:12:21Z	Antony
876	881	I was under the impression that simethicone causes burping/belching, and flatulence, in other words, it helps you expel trapped gas. Is this compatible with that you're saying?	2015-05-06 12:02:12Z	anongoodnurse
876	881	@anongoodnurse I have not used it myself, but I helped a friend research it once. I know that it is used to alleviate bloating (which, in German, is not even regarded separately from flatulence) and that the mechanism is to let the gas to defoam and move smoothly through the now-slippery contents of the digestive tract and exit the body (see also the source). After your comment, I wonder if the part about the gas coming out less noticeably is part of what I have read, or something I have erroneously imagined. My friend said it helped her bloating/flatulence, I don't know all details.	2015-05-06 13:49:06Z	rumtscho
876	881	I think we are both saying the same thing using different words. I agree, it is used to decreasing bloating. Thanks for your clarification. I'm unsure of how noticeable it is, but I understand what you're saying better. :)	2015-05-06 18:17:33Z	anongoodnurse
876	881	A very interesting idea to use the patent as a reference. And a very simple and accurate explanation (+1)	2015-07-17 11:31:45Z	Lucky
874	3576	Couldn't we rephrase that: if it bleeds, you're doing wrong? (and there might be additional problems present) [although anecdotal, 5 visits to dentist: no bleeds; started it myself: bleeding; revisit to get advice: less and less bleeding as technique improved]. Merely touching the gums should not lead to bleeding, but injury does, repeated and even frequent injury is not good for the gums either.	2017-09-12 07:07:19Z	LangLangC
874	3576	@LangLangC No, since that's simply not the case. The second to last paragraph addressed that specifically ;)	2017-09-18 19:00:39Z	user19679
855	861	From both of your sources: "One of the most effective ways to decrease the chance for infection is to wash the wound thoroughly with soap and water." Please make sure your sources back up your claims. Also, there are factual errors in your answer. Please double check against reliable sources.	2015-05-04 19:02:51Z	anongoodnurse
855	861	From the CDC: "The first dose of the four-dose course should be administered as soon as possible after exposure." I'd call that an emergency.	2015-05-04 22:08:25Z	Fomite
855	861	@anongoodnurse The CDC page recommends the providone-iodine irrigation for the prevention of bacterial infections that might also accompany the bite.	2015-05-04 22:10:01Z	Fomite
855	861	@anongoodnurse And from that page: "Wound cleansing is especially important in rabies prevention since, in animal studies, thorough wound cleansing alone without other postexposure prophylaxis has been shown to markedly reduce the likelihood of rabies." The OP is quoting verbatim.	2015-05-04 22:17:09Z	Fomite
855	861	@Fomite - I agree that washing the wound is important. My intent was to have the OP edit "soap and water" into the answer: "All postexposure prophylaxis should begin with immediate thorough cleansing of all wounds with soap and water. If available, a virucidal agent such as povidine-iodine solution should be used to irrigate the wounds." - CDC. Also, we do not irrigate with providone-iodine for animal bites in the ED. (The use of providone-iodine is very much restricted compared to 20 years ago.) There is no literature to support it, and some against.	2015-05-04 22:42:41Z	anongoodnurse
853	1827	I still think that this needs some more explanation. The OP asked for more specific information than you give. Could you add in some more info?	2015-08-10 04:33:34Z	michaelpri
853	1827	1) with me, the correlation between posture and pain is decent, the fact that it's weak overall des not help me much 2) the pain I'm worried about is a cinched nerve (not muscle soreness, that's ok), also I don't understand what you are telling me? (sitting relativly straight while meditating seemd to be good for me, do you mean something like this?)	2015-08-10 21:15:56Z	
852	854	Please don't be offended, but your reference looks like a high school experiment to me. It appears that there was one subject only (at least there was no mention of number), and the test consisted of placing the subject's hand in a beaker of water of differing temperatures. Your answer would be well served by use of better references.	2015-05-04 18:47:12Z	anongoodnurse
852	854	@anongoodnurse, never underestimate the ability of high schoolers.	2015-05-04 21:50:55Z	Kenshin
852	854	Haha! True... for long hot showers, they can't be surpassed. :D	2015-05-04 22:27:14Z	anongoodnurse
839	1560	Excellent answer!  Joined the site just to upvote and ask this followup: do you know where the "knocking" sound comes from, and why it starts/stops at the systolic and diastolic pressures?	2016-12-14 19:21:03Z	user1717828
839	1560	I had missed your kind comments earlier. Please see the edit in my answer.	2017-12-12 11:06:17Z	rnso
